1.277755044499999926e+01 1.506805464249999993e+01 1.420748780625000052e+01 1.314433076250000099e+01 1.582542794090909233e+01 1.324641795499999830e+01 1.130298953999999867e+01 1.306402573285714475e+01 1.270331954000000074e+01
1.321708296499999946e+01 1.209774066333333309e+01 1.315261423479166680e+01 1.176856384916666798e+01 1.528211175105263386e+01 1.318202557666666586e+01 1.155273161999999942e+01 1.283841992933333209e+01 1.087884634533333461e+01
1.028429787875000123e+01 1.112521098999999936e+01 9.514073770999999624e+00 1.040556474362499983e+01 1.221727167324999996e+01 1.009885502000000024e+01 8.315969520999999531e+00 9.218195081333332652e+00 1.004852071333333363e+01
1.047858857499999985e+01 1.053335863000000039e+01 1.002371620050000089e+01 9.342334624999999448e+00 1.199021112631579022e+01 1.104453307315789523e+01 7.743518156999998681e+00 1.036508084880000169e+01 1.020680078106666855e+01
1.099384663999999923e+01 1.262706059749999810e+01 1.132538839899999950e+01 9.197109544999999997e+00 1.158743892750000093e+01 1.010791318999999966e+01 7.803228106999999802e+00 9.596827367799999564e+00 9.901814074433334056e+00
1.122346188999999939e+01 1.463604817000000047e+01 9.478418977000000467e+00 1.030287719128571489e+01 1.182961946874999981e+01 9.660946734999999563e+00 7.902659733000000131e+00 1.041720709028571434e+01 9.641156237000000573e+00
1.150997141333333218e+01 1.282318600199999992e+01 7.450075241999998710e+00 9.984150787999999110e+00 1.226923477833333287e+01 1.162592581500000044e+01 7.915841301000000385e+00 1.041697346666666668e+01 9.191619059000000647e+00
1.196149971000000001e+01 1.071079658750000085e+01 8.221628583999997630e+00 9.455418666399998173e+00 1.157275337925000080e+01 1.074526494500000062e+01 7.515570247000000315e+00 9.335753706249999340e+00 6.849432924000000256e+00
8.560939447000000868e+00 1.098508795500000090e+01 8.775468065000000095e+00 9.631264248874998657e+00 1.192676654285714122e+01 1.101065855499999913e+01 6.390387227999999809e+00 8.837830826000001139e+00 7.843631875000000697e+00
1.154485434000000055e+01 1.111191881050000063e+01 9.943693437749999475e+00 1.020352265924999990e+01 1.140299141542857164e+01 1.024591558799999902e+01 7.651088596000000130e+00 1.020689053200000096e+01 1.017637617149999940e+01
